ESTU;REGISTRO;ID_CIS;MODE;FECHAINI;HORAINI;FECHAFIN;HORAFIN;DURACION;IDSCREEN;CCAA;PROV;MUN;TAMUNI;NACIONALIDAD;PAIS_NACIONALIDAD;SEXO;BIRTH;MES_NACIMIENTO;DECADA;URBRURAL;INTERNET;QTIME_1;QTIME_2;QTIME_3;INTERNETHH;INTERNETMM;HORA_INCIO_V;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;V42;V43;V44;V45;V46;V47;V48;V49;V50;V51;V52;V53;V54;V55;V56;V57;V58;V59;V60;V61_1;V61_2;V61_3;V61B;V62;HORA_FIN_VISSP;UNION_1;INTPOL;LEFT_RIGHT;IDEOL_CATEG_1;IDEOL_CATEG_2;C_SATISFVIDA_24;LUGAR_NAC;PROV_NAC;PAIS_NACIMIENTO;YEAR_ARRIVAL;F_BORN;F_BORN1;M_BORN;M_BORN1;FATH_WORK;FATH_ISCO08;FATH_NAT_DEGR;MOTH_WORK;MOTH_ISCO08;MOTH_NAT_DEGR;GENDER_ID;ORIENTAC_SEXUAL;NAT_DEGR;EDUCYRS;REPETICION;EDAD_REPETICION;TIPO_COLEGIO;TIPO_COLEGIO_2;WORK_1;C_SATISFTRABAJO;WRKHRS;EMPREL;WRKSUP;NSUP;TYPORG1;ISCO08;NACE_2;MAINSTAT_M_1;MAINSTAT_M_2;MAINSTAT_M_3;MAINSTAT_M_4;MAINSTAT_M_5;MAINSTAT_M_6;MAINSTAT_M_7;MAINSTAT_M_8;MAINSTAT_M_9;MAINSTAT_M;MAINSTAT;PARTLIV;SPNAT_DEGR;SPWORK;SPWRKHRS;SPEMPREL;SPWRKSUP;SPISCO08;SPNACE_2;SPMAINST_M_1;SPMAINST_M_2;SPMAINST_M_3;SPMAINST_M_4;SPMAINST_M_5;SPMAINST_M_6;SPMAINST_M_7;SPMAINST_M_8;SPMAINST_M_9;SPMAINST_M;SPMAINST;MARITAL;NBCHLD_LS18_1;NBCHLD_LS18_2;NBCHLD_GT18_1;NBCHLD_GT18_2;CHILD_D;NAT_RELIG;ATTEND;TOPBOT;TOPBOT_PADRES;TOPBOT_HIJOS;MERIT;VOTE_LE;NAT_PRTY;NAT_ETHN_1;NAT_ETHN_2;HOMPOP_TOT;HMP_SB_1;HMP_SB_2;HMP_SB_3;HMP_SB_4;HMP_SB_5;HMP_SB_6;HMP_SB_7;HMP_SB_8;HMP_SB_9;HMP_SB_10;HMP_GD_1;HMP_GD_2;HMP_GD_3;HMP_GD_4;HMP_GD_5;HMP_GD_6;HMP_GD_7;HMP_GD_8;HMP_GD_9;HMP_GD_10;HMP_YR_1;HMP_YR_2;HMP_YR_3;HMP_YR_4;HMP_YR_5;HMP_YR_6;HMP_YR_7;HMP_YR_8;HMP_YR_9;HMP_YR_10;NAT_INC;NAT_RINC;DIFICULT_ECO;HORA_FINC;ENC1;ENC2;ENC2A_1;ENC2A_2;ENC3;ENC3A_CAWI_1;ENC3A_CAWI_2;ENC3A_CAWI_3;ENC3A_CAWI_4;ENC3A_CAWI_5;ENC3A_CAWI_96;ENC3A_CAWI_99;ENC3A_PAPEL_1;ENC3A_PAPEL_2;ENC3A_PAPEL_3;ENC3A_PAPEL_4;ENC3A_PAPEL_5;ENC3A_PAPEL_96;ENC3A_PAPEL_99;ENC4;ENC5;IA_E1_DIA;IA_E1_MES;IA_E1_ANYO;IA_E2;IA_E3;IA_E4;IA_VALIDA;IA_APLAZADA;IA_MODIFICADA;IA_SUPERVISADA;IA_C2;IA_C2A;IA_C3;IA_C4;GRABADOR;PARTIALS;EDAD;INTERNETOT;COB_SANITARIA;FATH_OCUPAISCO08;MOTH_OCUPAISCO08;ESTUDIOS;OCUPAISCO08;RAMA;SITLAB;ISCO08R;SPESTUDIOS;OCUPASPISCO08;SPRAMA;SPSITLAB;NBCHLD_TOT;RELIGION;RECUERDO;NIVELEDU;PESODIS;PESO;PESOFIN
3462.0;1859.0;4250.0;34.0;N.P.;N.P.;N.P.;N.P.;;N.P.;12.0;32.0;0.0;1.0;1.0;;1.0;1958.0;12.0;;4.0;2.0;;;;;;N.P.;2.0;1.0;5.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;4.0;2.0;3.0;3.0;2.0;3.0;2.0;2.0;1.0;1.0;3.0;6.0;1.0;1.0;1.0;3.0;3.0;4.0;5.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;3.0;3.0;3.0;3.0;3.0;1.0;1.0;1.0;1.0;2.0;2.0;8.0;8.0;2.0;2.0;169.0;78.0;1.0;1.0;4.0;1.0;1.0;3.0;1.0;9.0;9.0;;;N.P.;3.0;3.0;10.0;1.0;2.0;10.0;1.0;32.0;;;1.0;;1.0;;2.0;9998.0;99.0;2.0;9998.0;99.0;1.0;1.0;4.0;17.0;1.0;14.0;1.0;8.0;2.0;;;9.0;2.0;;3.0;9622.0;999.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;;1.0;3.0;2.0;;8.0;2.0;9999.0;999.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;7.0;;3.0;0.0;0.0;1.0;2.0;3.0;1.0;5.0;5.0;99.0;99.0;8.0;1.0;1.0;13.0;99.0;2.0;9.0;;;;;;;;;;9.0;;;;;;;;;;9999.0;;;;;;;;;;99.0;99.0;8.0;N.P.;8.0;8.0;;;3.0;;;;;;;;;;;;;;;3.0;05/06/2024;5.0;6.0;24.0;3.0;;;1.0;0.0;0.0;0.0;1.0;;;0.0;0.0;1.0;65.0;;2.0;98.0;98.0;5.0;9.0;9.0;7.0;12.0;2.0;99.0;9.0;7.0;3.0;2.0;1.0;2.0;0.99345;0.99434;1.16942
3462.0;1016.0;4251.0;41.0;21/05/2024;14:50:41;21/05/2024;15:25:47;2091.0;"360;800";12.0;15.0;0.0;1.0;1.0;;2.0;1962.0;11.0;;4.0;5.0;1.0;0.0;0.0;15.0;99.0;14:52:29;2.0;2.0;1.0;4.0;5.0;2.0;4.0;4.0;2.0;3.0;3.0;3.0;5.0;5.0;4.0;9.0;4.0;4.0;2.0;3.0;4.0;4.0;3.0;2.0;3.0;3.0;2.0;4.0;4.0;1.0;5.0;3.0;3.0;5.0;3.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;2.0;3.0;1.0;10.0;6.0;1.0;1.0;6.0;3.0;1.0;160.0;94.0;3.0;2.0;4.0;1.0;1.0;3.0;1.0;2.0;1.0;;;15:08:31;3.0;1.0;8.0;2.0;99.0;8.0;1.0;15.0;;;1.0;;1.0;;2.0;6223.0;1.0;3.0;;1.0;2.0;1.0;3.0;11.0;2.0;;3.0;1.0;2.0;;;5.0;2.0;;3.0;5120.0;56.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;1.0;8.0;2.0;;5.0;2.0;5131.0;56.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;7.0;;3.0;0.0;0.0;1.0;1.0;1.0;1.0;5.0;3.0;2.0;4.0;5.0;1.0;97.0;1.0;13.0;2.0;1.0;;;;;;;;;;1.0;;;;;;;;;;1958.0;;;;;;;;;;77.0;1.0;3.0;15:24:59;3.0;1.0;;;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;N.P.;21.0;5.0;24.0;2.0;35.0;2.0;1.0;0.0;0.0;0.0;1.0;;;0.0;1.0;1.0;61.0;15.0;6.0;6.0;;2.0;5.0;4.0;2.0;16.0;4.0;5.0;4.0;7.0;2.0;2.0;97.0;1.0;0.99345;0.99434;0.59233
3462.0;2130.0;4256.0;34.0;N.P.;N.P.;N.P.;N.P.;;N.P.;12.0;15.0;0.0;1.0;1.0;;1.0;1958.0;4.0;;5.0;2.0;;;;;;N.P.;2.0;3.0;5.0;8.0;5.0;3.0;8.0;4.0;4.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;2.0;3.0;2.0;1.0;2.0;5.0;3.0;1.0;2.0;2.0;2.0;3.0;3.0;2.0;4.0;4.0;5.0;5.0;2.0;1.0;2.0;3.0;1.0;2.0;3.0;2.0;2.0;4.0;4.0;10.0;1.0;1.0;2.0;6.0;4.0;1.0;172.0;68.0;2.0;2.0;1.0;1.0;1.0;3.0;1.0;9.0;9.0;;;N.P.;2.0;2.0;4.0;98.0;99.0;6.0;1.0;15.0;;;1.0;;1.0;;2.0;6114.0;1.0;2.0;6111.0;1.0;1.0;1.0;2.0;999.0;9.0;;1.0;3.0;2.0;;;1.0;2.0;;3.0;9622.0;999.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;;3.0;;;;;;;;;;;;;;;;;;;6.0;0.0;0.0;1.0;1.0;2.0;0.0;8.0;98.0;1.0;99.0;98.0;1.0;2.0;1.0;13.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;3.0;N.P.;3.0;4.0;11.0;99.0;3.0;;;;;;;;;;;;;;;2.0;10/06/2024;10.0;6.0;24.0;1.0;;;1.0;0.0;0.0;0.0;1.0;;;0.0;0.0;1.0;66.0;;2.0;6.0;6.0;1.0;9.0;9.0;7.0;12.0;;;;;2.0;1.0;2.0;1.0;0.99345;0.99434;0.57106
3462.0;1502.0;4258.0;41.0;08/06/2024;17:38:46;09/06/2024;16:46:30;3141.0;"1366;768";12.0;15.0;0.0;1.0;1.0;;2.0;1941.0;8.0;;4.0;1.0;;;;;;17:41:19;2.0;2.0;2.0;3.0;5.0;2.0;4.0;4.0;4.0;9.0;3.0;3.0;3.0;4.0;9.0;3.0;4.0;3.0;2.0;3.0;3.0;5.0;3.0;1.0;2.0;4.0;3.0;2.0;3.0;3.0;4.0;4.0;1.0;3.0;1.0;1.0;1.0;3.0;2.0;2.0;2.0;1.0;2.0;3.0;3.0;99.0;1.0;1.0;2.0;6.0;4.0;1.0;160.0;66.0;2.0;1.0;1.0;1.0;1.0;3.0;1.0;2.0;2.0;;;18:06:52;3.0;2.0;5.0;98.0;99.0;0.0;1.0;15.0;;;1.0;;1.0;;2.0;6114.0;1.0;2.0;6111.0;1.0;2.0;1.0;2.0;998.0;2.0;;1.0;3.0;3.0;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;;1.0;2.0;2.0;;5.0;2.0;6114.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;7.0;;3.0;0.0;0.0;2.0;1.0;3.0;1.0;2.0;6.0;3.0;6.0;5.0;1.0;1.0;1.0;13.0;4.0;1.0;2.0;2.0;;;;;;;;1.0;1.0;2.0;;;;;;;;1941.0;1970.0;1975.0;;;;;;;;77.0;1.0;8.0;16:45:43;1.0;3.0;8.0;6.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;N.P.;9.0;6.0;24.0;7.0;53.0;3.0;1.0;0.0;0.0;0.0;1.0;;;0.0;1.0;1.0;82.0;;2.0;6.0;6.0;1.0;;;7.0;12.0;1.0;6.0;1.0;7.0;3.0;2.0;1.0;1.0;0.99345;0.99434;1.75065
3462.0;1768.0;4259.0;41.0;16/06/2024;11:30:32;23/06/2024;12:20:04;769.0;"1920;1080";12.0;15.0;0.0;1.0;1.0;;2.0;1967.0;2.0;;5.0;4.0;0.0;0.0;1.0;98.0;98.0;11:31:56;8.0;1.0;8.0;8.0;8.0;9.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;1.0;8.0;5.0;6.0;4.0;1.0;1.0;3.0;5.0;5.0;5.0;1.0;8.0;8.0;3.0;3.0;1.0;1.0;1.0;3.0;1.0;2.0;2.0;2.0;8.0;1.0;1.0;10.0;2.0;8.0;5.0;5.0;8.0;2.0;998.0;998.0;8.0;8.0;8.0;8.0;8.0;8.0;1.0;2.0;2.0;;;12:13:31;3.0;1.0;77.0;98.0;99.0;10.0;1.0;15.0;;;1.0;;1.0;;1.0;9999.0;98.0;8.0;9999.0;98.0;2.0;7.0;6.0;998.0;8.0;;1.0;3.0;2.0;;;1.0;2.0;;3.0;9999.0;999.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;1.0;99.0;1.0;998.0;1.0;2.0;9999.0;999.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;;3.0;;;;;8.0;99.0;5.0;98.0;98.0;98.0;98.0;1.0;97.0;13.0;99.0;2.0;1.0;;;;;;;;;;1.0;;;;;;;;;;1972.0;;;;;;;;;;4.0;4.0;8.0;12:19:23;3.0;8.0;;;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;N.P.;23.0;6.0;24.0;7.0;13.0;2.0;1.0;0.0;0.0;0.0;1.0;;;0.0;1.0;1.0;57.0;98.0;2.0;99.0;99.0;3.0;99.0;9.0;2.0;16.0;9.0;99.0;9.0;1.0;0.0;9.0;97.0;2.0;0.99345;0.99434;1.47363
3462.0;1265.0;4262.0;41.0;29/05/2024;10:30:28;29/05/2024;10:57:04;1594.0;"360;796";12.0;32.0;0.0;1.0;2.0;123.0;1.0;1967.0;11.0;;3.0;2.0;;;;;;10:31:57;2.0;2.0;3.0;2.0;5.0;3.0;3.0;2.0;3.0;1.0;5.0;3.0;3.0;3.0;2.0;2.0;2.0;3.0;3.0;3.0;2.0;6.0;2.0;1.0;2.0;3.0;2.0;3.0;2.0;3.0;5.0;5.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;3.0;3.0;3.0;2.0;3.0;3.0;10.0;1.0;4.0;4.0;4.0;2.0;2.0;175.0;90.0;3.0;3.0;4.0;3.0;3.0;3.0;1.0;2.0;1.0;;;10:43:18;3.0;2.0;10.0;1.0;3.0;9.0;2.0;;123.0;1967.0;2.0;123.0;2.0;123.0;1.0;6114.0;2.0;1.0;6111.0;1.0;1.0;1.0;6.0;8.0;1.0;9.0;1.0;2.0;1.0;6.0;45.0;1.0;2.0;;3.0;8332.0;49.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;1.0;6.0;1.0;35.0;1.0;2.0;9111.0;97.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;;3.0;0.0;0.0;1.0;0.0;6.0;1.0;8.0;5.0;4.0;6.0;5.0;1.0;97.0;1.0;13.0;3.0;1.0;2.0;;;;;;;;;2.0;1.0;;;;;;;;;1968.0;2002.0;;;;;;;;;2.0;2.0;2.0;10:56:13;1.0;4.0;9.0;2.0;3.0;;;;;;;;;;;;;;;;N.P.;29.0;5.0;24.0;3.0;27.0;1.0;1.0;0.0;0.0;0.0;1.0;;;0.0;1.0;1.0;56.0;;6.0;6.0;6.0;3.0;8.0;4.0;1.0;8.0;3.0;9.0;4.0;1.0;1.0;2.0;97.0;2.0;0.99345;0.99434;1.13381
3462.0;1800.0;4264.0;34.0;N.P.;N.P.;N.P.;N.P.;;N.P.;12.0;27.0;0.0;1.0;1.0;;1.0;1958.0;2.0;;4.0;2.0;;;;;;N.P.;3.0;3.0;4.0;4.0;4.0;3.0;4.0;2.0;4.0;1.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;3.0;3.0;3.0;2.0;97.0;;;;;;4.0;2.0;2.0;3.0;3.0;3.0;4.0;3.0;1.0;1.0;3.0;1.0;2.0;2.0;1.0;3.0;3.0;3.0;10.0;3.0;2.0;1.0;6.0;3.0;2.0;170.0;95.0;3.0;3.0;4.0;3.0;3.0;3.0;1.0;1.0;9.0;;1.0;N.P.;3.0;3.0;8.0;1.0;99.0;8.0;1.0;27.0;;;1.0;;1.0;;7.0;;;1.0;6121.0;2.0;1.0;1.0;3.0;14.0;2.0;;1.0;2.0;1.0;8.0;8.0;2.0;2.0;;3.0;7112.0;41.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;1.0;3.0;1.0;8.0;1.0;2.0;5223.0;47.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;;3.0;0.0;0.0;0.0;4.0;4.0;1.0;7.0;6.0;7.0;99.0;3.0;1.0;1.0;1.0;99.0;3.0;9.0;9.0;;;;;;;;;9.0;9.0;;;;;;;;;9999.0;9999.0;;;;;;;;;5.0;4.0;4.0;N.P.;3.0;3.0;99.0;99.0;2.0;;;;;;;;2.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;08/06/2024;8.0;6.0;24.0;6.0;;;1.0;0.0;0.0;0.0;1.0;;;0.0;0.0;1.0;66.0;;5.0;;6.0;2.0;7.0;3.0;1.0;7.0;2.0;5.0;4.0;1.0;4.0;2.0;1.0;1.0;0.99345;0.99434;0.57106
3462.0;2113.0;4265.0;34.0;N.P.;N.P.;N.P.;N.P.;;N.P.;12.0;36.0;0.0;1.0;1.0;;2.0;1962.0;4.0;;5.0;1.0;;;;;;N.P.;4.0;3.0;3.0;3.0;1.0;1.0;1.0;2.0;8.0;3.0;3.0;3.0;3.0;3.0;1.0;2.0;3.0;3.0;2.0;1.0;3.0;97.0;;;;;;5.0;3.0;5.0;3.0;5.0;1.0;3.0;3.0;1.0;1.0;3.0;1.0;3.0;3.0;3.0;2.0;4.0;10.0;98.0;1.0;1.0;6.0;6.0;3.0;2.0;158.0;68.0;2.0;1.0;4.0;1.0;1.0;1.0;1.0;9.0;9.0;;;N.P.;3.0;2.0;3.0;6.0;99.0;3.0;1.0;36.0;;;1.0;;1.0;;1.0;8350.0;2.0;3.0;;2.0;2.0;1.0;3.0;10.0;2.0;;1.0;3.0;1.0;3.0;998.0;2.0;2.0;;2.0;6340.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;3.0;;;;;;;;;;;;;;;;;;;4.0;0.0;0.0;3.0;0.0;1.0;1.0;2.0;5.0;2.0;6.0;4.0;1.0;2.0;13.0;99.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;4.0;N.P.;3.0;2.0;;;3.0;;;;;;;;;;;;;;;2.0;16/06/2024;16.0;6.0;24.0;7.0;;;1.0;0.0;0.0;0.0;1.0;;;0.0;0.0;1.0;62.0;;2.0;8.0;;2.0;6.0;1.0;1.0;6.0;;;;;3.0;2.0;2.0;1.0;0.99345;0.99434;0.59233
3462.0;330.0;4269.0;41.0;14/05/2024;15:25:44;14/05/2024;16:12:27;2800.0;"375;812";12.0;36.0;0.0;1.0;1.0;;1.0;1944.0;10.0;;4.0;5.0;1.0;0.0;0.0;3.0;99.0;15:28:11;1.0;1.0;5.0;1.0;5.0;5.0;5.0;4.0;5.0;8.0;8.0;8.0;1.0;1.0;1.0;1.0;4.0;4.0;1.0;4.0;5.0;6.0;1.0;1.0;1.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;1.0;5.0;1.0;1.0;1.0;3.0;2.0;2.0;2.0;2.0;5.0;1.0;1.0;1.0;2.0;6.0;8.0;6.0;2.0;2.0;999.0;998.0;2.0;2.0;2.0;2.0;1.0;8.0;1.0;2.0;2.0;;;15:48:13;3.0;3.0;10.0;1.0;2.0;10.0;1.0;36.0;;;1.0;;1.0;;8.0;9999.0;98.0;8.0;9999.0;3.0;1.0;7.0;16.0;25.0;2.0;;1.0;3.0;2.0;;;4.0;1.0;70.0;3.0;1324.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;;1.0;16.0;2.0;;5.0;2.0;3322.0;999.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;7.0;;3.0;0.0;0.0;0.0;2.0;8.0;0.0;8.0;98.0;98.0;98.0;10.0;1.0;1.0;1.0;13.0;2.0;9.0;;;;;;;;;;1.0;;;;;;;;;;9999.0;;;;;;;;;;8.0;5.0;4.0;16:11:25;1.0;1.0;;;3.0;;;;;;;;;;;;;;;;N.P.;14.0;5.0;24.0;2.0;47.0;3.0;1.0;0.0;0.0;0.0;1.0;;;0.0;1.0;1.0;79.0;3.0;2.0;99.0;99.0;7.0;1.0;2.0;7.0;12.0;7.0;3.0;9.0;7.0;2.0;1.0;1.0;4.0;0.99345;0.99434;0.71421
3462.0;835.0;4273.0;41.0;18/05/2024;18:04:08;18/05/2024;18:45:28;2478.0;"1536;864";12.0;27.0;0.0;1.0;1.0;;2.0;1945.0;5.0;;5.0;1.0;;;;;;18:05:37;4.0;4.0;5.0;2.0;5.0;4.0;4.0;2.0;4.0;3.0;3.0;3.0;3.0;2.0;2.0;1.0;3.0;4.0;2.0;2.0;4.0;97.0;;;;;;4.0;4.0;8.0;3.0;8.0;4.0;5.0;5.0;4.0;5.0;3.0;1.0;3.0;2.0;2.0;2.0;3.0;2.0;10.0;1.0;1.0;1.0;4.0;3.0;1.0;150.0;56.0;2.0;1.0;2.0;1.0;1.0;3.0;1.0;9.0;9.0;;;18:25:56;3.0;1.0;10.0;2.0;99.0;7.0;1.0;27.0;;;1.0;;1.0;;2.0;9311.0;2.0;3.0;;2.0;2.0;1.0;3.0;7.0;2.0;;1.0;2.0;3.0;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;;3.0;;;;;;;;;;;;;;;;;;;4.0;;;;;1.0;1.0;2.0;4.0;3.0;99.0;3.0;1.0;97.0;1.0;99.0;2.0;4.0;;;;;;;;;;2.0;;;;;;;;;;1940.0;;;;;;;;;;4.0;4.0;4.0;18:43:28;3.0;2.0;;;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;;;;;;N.P.;18.0;5.0;24.0;6.0;42.0;3.0;1.0;0.0;0.0;0.0;1.0;;;0.0;1.0;1.0;79.0;;2.0;9.0;;2.0;;;7.0;12.0;;;;;0.0;2.0;97.0;1.0;0.99345;0.99434;1.75065
3462.0;790.0;4276.0;41.0;18/05/2024;1:28:01;18/05/2024;18:33:42;2790.0;"375;812";12.0;36.0;0.0;1.0;1.0;;1.0;1939.0;10.0;;4.0;1.0;;;;;;1:31:29;3.0;3.0;2.0;1.0;4.0;4.0;4.0;4.0;4.0;3.0;3.0;3.0;1.0;4.0;4.0;4.0;5.0;4.0;1.0;4.0;4.0;6.0;1.0;1.0;1.0;5.0;4.0;4.0;5.0;8.0;8.0;9.0;1.0;2.0;1.0;9.0;1.0;3.0;1.0;2.0;2.0;2.0;4.0;4.0;4.0;10.0;1.0;1.0;6.0;6.0;3.0;2.0;168.0;71.0;1.0;3.0;4.0;1.0;1.0;3.0;1.0;9.0;9.0;;;16:05:34;3.0;1.0;7.0;1.0;99.0;7.0;1.0;36.0;;;1.0;;1.0;;2.0;6223.0;1.0;3.0;;1.0;1.0;1.0;3.0;8.0;2.0;;8.0;8.0;3.0;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;;1.0;2.0;3.0;;;;;;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;7.0;;3.0;0.0;0.0;1.0;2.0;3.0;1.0;2.0;6.0;3.0;6.0;1.0;1.0;1.0;1.0;13.0;2.0;1.0;;;;;;;;;;2.0;;;;;;;;;;1943.0;;;;;;;;;;4.0;4.0;3.0;18:31:28;3.0;4.0;3.0;11.0;1.0;1.0;2.0;1.0;1.0;2.0;2.0;2.0;;;;;;;;;N.P.;18.0;5.0;24.0;6.0;47.0;3.0;1.0;0.0;0.0;0.0;1.0;;;0.0;1.0;1.0;84.0;;2.0;6.0;;2.0;;;7.0;12.0;1.0;;;7.0;3.0;2.0;1.0;1.0;0.99345;0.99434;1.0006
3462.0;461.0;4281.0;41.0;15/05/2024;11:33:00;15/05/2024;12:08:22;2120.0;"1106;622";12.0;15.0;0.0;1.0;1.0;;2.0;1957.0;7.0;;5.0;5.0;1.0;0.0;0.0;5.0;99.0;11:35:16;4.0;4.0;1.0;2.0;2.0;1.0;5.0;5.0;4.0;2.0;3.0;3.0;3.0;3.0;2.0;2.0;3.0;4.0;2.0;4.0;4.0;4.0;3.0;3.0;1.0;3.0;3.0;4.0;3.0;2.0;3.0;3.0;3.0;5.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;3.0;4.0;4.0;4.0;1.0;1.0;6.0;6.0;4.0;1.0;160.0;75.0;4.0;4.0;4.0;4.0;4.0;3.0;1.0;9.0;9.0;;;11:50:39;3.0;2.0;6.0;3.0;99.0;6.0;1.0;15.0;;;1.0;;1.0;;2.0;6114.0;1.0;2.0;6111.0;1.0;2.0;1.0;2.0;5.0;2.0;;1.0;3.0;2.0;;;2.0;2.0;;3.0;6121.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;;1.0;1.0;2.0;;2.0;2.0;6121.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;7.0;;3.0;0.0;0.0;1.0;0.0;2.0;1.0;5.0;5.0;2.0;7.0;2.0;3.0;;1.0;99.0;3.0;2.0;9.0;;;;;;;;;1.0;9.0;;;;;;;;;1977.0;9999.0;;;;;;;;;7.0;7.0;4.0;12:07:04;2.0;4.0;3.0;99.0;3.0;;;;;;;;;;;;;;;;N.P.;15.0;5.0;24.0;3.0;36.0;2.0;1.0;0.0;0.0;0.0;1.0;;;0.0;1.0;1.0;66.0;5.0;2.0;6.0;6.0;1.0;6.0;1.0;7.0;12.0;1.0;6.0;1.0;7.0;1.0;2.0;90.0;1.0;0.99345;0.99434;0.70452
3462.0;1977.0;4282.0;34.0;N.P.;N.P.;N.P.;N.P.;;N.P.;12.0;27.0;0.0;1.0;1.0;;2.0;1955.0;99.0;;8.0;1.0;;;;;;N.P.;8.0;8.0;4.0;8.0;8.0;8.0;3.0;8.0;8.0;1.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;8.0;2.0;2.0;97.0;;;;;;8.0;8.0;8.0;8.0;8.0;8.0;3.0;9.0;8.0;8.0;8.0;1.0;2.0;2.0;2.0;2.0;5.0;98.0;10.0;1.0;1.0;8.0;4.0;4.0;1.0;998.0;998.0;8.0;8.0;8.0;8.0;8.0;8.0;1.0;9.0;9.0;;;N.P.;9.0;1.0;98.0;98.0;99.0;98.0;1.0;27.0;;;1.0;;1.0;;2.0;9999.0;99.0;2.0;9999.0;99.0;2.0;7.0;2.0;998.0;8.0;;8.0;8.0;9.0;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;;3.0;;;;;;;;;;;;;;;;;;;1.0;;;;;8.0;1.0;8.0;98.0;98.0;98.0;98.0;2.0;;1.0;13.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77.0;8.0;N.P.;8.0;4.0;11.0;99.0;3.0;;;;;;;;;;;;;;;1.0;05/06/2024;5.0;6.0;24.0;3.0;;;1.0;0.0;1.0;0.0;1.0;;;0.0;0.0;1.0;69.0;;2.0;99.0;99.0;1.0;;;7.0;12.0;;;;;0.0;2.0;90.0;1.0;0.99345;0.99434;0.70452
